"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Sorting is not available for the Form widget","7462","Sorting test","","Wed Apr 16 11:20:32 GMT 2025","passed","Wed Apr 16 11:20:39 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","sorting"
"Filtering is not available for InfoWidget.","5391","Filtering test","","Wed Apr 16 11:25:09 GMT 2025","passed","Wed Apr 16 11:25:15 GMT 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10455","Confirmation Popup Validation Test","","Wed Apr 16 11:23:50 GMT 2025","passed","Wed Apr 16 11:24:01 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","confirm"
"The test gets the value from the placeholder attribute and returns it in String format","5946","Test for getting the Placeholder value","","Wed Apr 16 11:18:04 GMT 2025","passed","Wed Apr 16 11:18:09 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","7682","Business Exception Validation Test","","Wed Apr 16 11:20:18 GMT 2025","passed","Wed Apr 16 11:20:26 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","businessException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8666","A test to get the field color value in Hex format","","Wed Apr 16 11:18:32 GMT 2025","passed","Wed Apr 16 11:18:41 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","color"
"Info Widget is always read-only","8118","A test to check the field for ""Read-only""","","Wed Apr 16 11:27:57 GMT 2025","passed","Wed Apr 16 11:28:05 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","readonly"
"","5607","The test for getting the value from the field","","Wed Apr 16 11:26:50 GMT 2025","passed","Wed Apr 16 11:26:55 GMT 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","read"
"Getting a Placeholder is not available","8278","Test for getting the Placeholder value","","Wed Apr 16 11:14:58 GMT 2025","passed","Wed Apr 16 11:15:06 GMT 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","placeholder"
"Info Widget is always read-only","5070","A test to check the field for ""Read-only""","","Wed Apr 16 11:24:38 GMT 2025","passed","Wed Apr 16 11:24:43 GMT 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","readonly"
"The InfoWidget doesn't have a Placeholder.","7982","Test for getting the Placeholder value","","Wed Apr 16 11:26:55 GMT 2025","passed","Wed Apr 16 11:27:03 GMT 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","placeholder"
"DrillDown is not available for InfoWidget.","8478","The DrillDown test","","Wed Apr 16 11:28:38 GMT 2025","passed","Wed Apr 16 11:28:46 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","drillDown"
"The test gets the value from the placeholder attribute and returns it in String format","6736","Test for getting the Placeholder value","","Wed Apr 16 11:25:13 GMT 2025","passed","Wed Apr 16 11:25:20 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9237","Run-time exception validation test","","Wed Apr 16 11:23:50 GMT 2025","passed","Wed Apr 16 11:24:00 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","runtimeException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8901","Required Message validation test for one field","","Wed Apr 16 11:22:17 GMT 2025","passed","Wed Apr 16 11:22:25 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10534","Run-time exception validation test","","Wed Apr 16 11:19:21 GMT 2025","passed","Wed Apr 16 11:19:32 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","runtimeException"
"Sorting is not available for InfoWidget.","5765","Sorting test","","Wed Apr 16 11:27:58 GMT 2025","passed","Wed Apr 16 11:28:04 GMT 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","sorting"
"Info Widget is always read-only","8729","A test to check the field for ""Read-only""","","Wed Apr 16 11:29:06 GMT 2025","passed","Wed Apr 16 11:29:15 GMT 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","readonly"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","8548","Confirmation Popup Validation Test","","Wed Apr 16 11:21:04 GMT 2025","passed","Wed Apr 16 11:21:12 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","confirm"
"DrillDown is not available for InfoWidget.","7805","The DrillDown test","","Wed Apr 16 11:27:11 GMT 2025","passed","Wed Apr 16 11:27:19 GMT 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8150","A test to get the field color value in Hex format","","Wed Apr 16 11:22:56 GMT 2025","passed","Wed Apr 16 11:23:04 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","color"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11466","Required Message validation test for one field","","Wed Apr 16 11:16:19 GMT 2025","passed","Wed Apr 16 11:16:31 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidationAnnotation"
"Sorting is not available for the Form widget","9138","Sorting test","","Wed Apr 16 11:15:06 GMT 2025","passed","Wed Apr 16 11:15:15 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","sorting"
"Sorting is not available for InfoWidget.","7171","Sorting test","","Wed Apr 16 11:25:31 GMT 2025","passed","Wed Apr 16 11:25:38 GMT 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10307","Required Message text Verification field test","","Wed Apr 16 11:22:25 GMT 2025","passed","Wed Apr 16 11:22:36 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","required"
"The test sets the value in the field, and then checks the value in the field with what should be set","7040","A test for setting a value in a field","","Wed Apr 16 11:25:00 GMT 2025","passed","Wed Apr 16 11:25:07 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","edit"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9513","A test to get the field color value in Hex format","","Wed Apr 16 11:27:55 GMT 2025","passed","Wed Apr 16 11:28:04 GMT 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","color"
"Filtering is not available for the Form widget","9824","Filtering test","","Wed Apr 16 11:16:00 GMT 2025","passed","Wed Apr 16 11:16:10 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","filtration"
"The test gets the value from the placeholder attribute and returns it in String format","9176","Test for getting the Placeholder value","","Wed Apr 16 11:18:41 GMT 2025","passed","Wed Apr 16 11:18:50 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","placeholder"
"","9937","A test to get a value for a multifield hint","","Wed Apr 16 11:17:08 GMT 2025","passed","Wed Apr 16 11:17:18 GMT 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues"
"The test checks for the disabled attribute","8002","A test to check the field for ""Read-only""","","Wed Apr 16 11:15:29 GMT 2025","passed","Wed Apr 16 11:15:37 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","readonly"
"Checking the url before the transition and after the transition/click on a special element","9121","The DrillDown test","","Wed Apr 16 11:17:36 GMT 2025","passed","Wed Apr 16 11:17:45 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","drillDown"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","9918","Confirmation Popup Validation Test","","Wed Apr 16 11:24:42 GMT 2025","passed","Wed Apr 16 11:24:52 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","confirm"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","5825","A test to get the field color value in Hex format","","Wed Apr 16 11:28:28 GMT 2025","passed","Wed Apr 16 11:28:33 GMT 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10576","Required Message text Verification field test","","Wed Apr 16 11:16:31 GMT 2025","passed","Wed Apr 16 11:16:41 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","required"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8475","Required Message validation test for multiple fields","","Wed Apr 16 11:21:12 GMT 2025","passed","Wed Apr 16 11:21:21 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7767","A test to get the field color value in Hex format","","Wed Apr 16 11:27:43 GMT 2025","passed","Wed Apr 16 11:27:50 GMT 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","color"
"Filtering is not available for InfoWidget.","4661","Filtering test","","Wed Apr 16 11:24:33 GMT 2025","passed","Wed Apr 16 11:24:38 GMT 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","8304","Business Exception Validation Test","","Wed Apr 16 11:24:51 GMT 2025","passed","Wed Apr 16 11:25:00 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","businessException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9081","Required Message validation test for multiple fields","","Wed Apr 16 11:25:28 GMT 2025","passed","Wed Apr 16 11:25:37 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidation"
"Info Widget is always read-only","7168","A test to check the field for ""Read-only""","","Wed Apr 16 11:25:53 GMT 2025","passed","Wed Apr 16 11:26:00 GMT 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","readonly"
"Filtering is not available for the Form widget","6938","Filtering test","","Wed Apr 16 11:12:59 GMT 2025","passed","Wed Apr 16 11:13:06 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6635","A test to get the field color value in Hex format","","Wed Apr 16 11:21:28 GMT 2025","passed","Wed Apr 16 11:21:34 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","color"
"Filtering is not available for InfoWidget.","8582","Filtering test","","Wed Apr 16 11:28:46 GMT 2025","passed","Wed Apr 16 11:28:55 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","filtration"
"","6274","The test for getting the value from the field","","Wed Apr 16 11:29:57 GMT 2025","passed","Wed Apr 16 11:30:03 GMT 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","read"
"Sorting is not available for the Form widget","9396","Sorting test","","Wed Apr 16 11:17:57 GMT 2025","passed","Wed Apr 16 11:18:06 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","sorting"
"The test sets several values in the field, then checks the list with the expected value.","23128","A test for setting multiple values in a field","","Wed Apr 16 11:22:15 GMT 2025","passed","Wed Apr 16 11:22:38 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set"
"Sorting is not available for InfoWidget.","8741","Sorting test","","Wed Apr 16 11:28:29 GMT 2025","passed","Wed Apr 16 11:28:38 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","sorting"
"","6510","The test for getting the value from the field","","Wed Apr 16 11:28:41 GMT 2025","passed","Wed Apr 16 11:28:47 GMT 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","read"
"DrillDown is not available for InfoWidget.","6741","The DrillDown test","","Wed Apr 16 11:26:28 GMT 2025","passed","Wed Apr 16 11:26:35 GMT 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set. The Number Digits class is used for numbers with a fractional part.","12714","A test for entering numbers with a fractional part using the PercentDigits class","","Wed Apr 16 11:15:47 GMT 2025","passed","Wed Apr 16 11:16:00 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","digits"
"Checking the url before the transition and after the transition/click on a special element","6364","The DrillDown test","","Wed Apr 16 11:16:59 GMT 2025","passed","Wed Apr 16 11:17:06 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","drillDown"
"Info Widget is always read-only","6298","A test to check the field for ""Read-only""","","Wed Apr 16 11:29:51 GMT 2025","passed","Wed Apr 16 11:29:57 GMT 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","readonly"
"The test checks for the disabled attribute","10444","A test to check the field for ""Read-only""","","Wed Apr 16 11:13:13 GMT 2025","passed","Wed Apr 16 11:13:23 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","readonly"
"The test checks for the disabled attribute","9312","A test to check the field for ""Read-only""","","Wed Apr 16 11:16:10 GMT 2025","passed","Wed Apr 16 11:16:19 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set. Предварительной очистки поля нет","10609","A test for setting a value in a field","","Wed Apr 16 11:22:45 GMT 2025","passed","Wed Apr 16 11:22:56 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","edit"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10607","Required Message validation test for multiple fields","","Wed Apr 16 11:18:19 GMT 2025","passed","Wed Apr 16 11:18:29 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidation"
"The test checks for the disabled attribute","7049","A test to check the field for ""Read-only""","","Wed Apr 16 11:13:04 GMT 2025","passed","Wed Apr 16 11:13:11 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set","11015","A test for setting a value in a field","","Wed Apr 16 11:13:59 GMT 2025","passed","Wed Apr 16 11:14:10 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","edit"
"Filtering is not available for the Form widget","7332","Filtering test","","Wed Apr 16 11:19:47 GMT 2025","passed","Wed Apr 16 11:19:54 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","12079","Confirmation Popup Validation Test","","Wed Apr 16 11:19:55 GMT 2025","passed","Wed Apr 16 11:20:08 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","confirm"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11173","Business Exception Validation Test","","Wed Apr 16 11:16:41 GMT 2025","passed","Wed Apr 16 11:16:52 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","businessException"
"Filtering is not available for InfoWidget.","8342","Filtering test","","Wed Apr 16 11:27:49 GMT 2025","passed","Wed Apr 16 11:27:57 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","filtration"
"","9054","The test for getting the value from the field","","Wed Apr 16 11:29:15 GMT 2025","passed","Wed Apr 16 11:29:24 GMT 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","read"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","6762","Required Message validation test for one field","","Wed Apr 16 11:19:00 GMT 2025","passed","Wed Apr 16 11:19:06 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8661","Required Message validation test for one field","","Wed Apr 16 11:20:01 GMT 2025","passed","Wed Apr 16 11:20:10 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidationAnnotation"
"The InfoWidget doesn't have a Placeholder.","8265","Test for getting the Placeholder value","","Wed Apr 16 11:26:00 GMT 2025","passed","Wed Apr 16 11:26:09 GMT 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6974","A test to get the field color value in Hex format","","Wed Apr 16 11:20:42 GMT 2025","passed","Wed Apr 16 11:20:49 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","color"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9445","A test to get the field color value in Hex format","","Wed Apr 16 11:14:10 GMT 2025","passed","Wed Apr 16 11:14:19 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","7010","Business Exception Validation Test","","Wed Apr 16 11:19:13 GMT 2025","passed","Wed Apr 16 11:19:20 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","businessException"
"The test gets the value from the placeholder attribute and returns it in String format","8388","Test for getting the Placeholder value","","Wed Apr 16 11:23:04 GMT 2025","passed","Wed Apr 16 11:23:12 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","placeholder"
"Filtering is not available for the Form widget","5754","Filtering test","","Wed Apr 16 11:20:18 GMT 2025","passed","Wed Apr 16 11:20:24 GMT 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","8033","Required Message text Verification field test","","Wed Apr 16 11:13:22 GMT 2025","passed","Wed Apr 16 11:13:30 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","required"
"Sorting is not available for InfoWidget.","7144","Sorting test","","Wed Apr 16 11:26:21 GMT 2025","passed","Wed Apr 16 11:26:28 GMT 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","sorting"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10055","Required Message validation test for one field","","Wed Apr 16 11:13:13 GMT 2025","passed","Wed Apr 16 11:13:23 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","fieldLevelValidationAnnotation"
"Sorting is not available for InfoWidget.","5586","Sorting test","","Wed Apr 16 11:26:27 GMT 2025","passed","Wed Apr 16 11:26:33 GMT 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12319","Required Message validation test for multiple fields","","Wed Apr 16 11:17:33 GMT 2025","passed","Wed Apr 16 11:17:46 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidation"
"Sorting is not available for the Form widget","9207","Sorting test","","Wed Apr 16 11:22:16 GMT 2025","passed","Wed Apr 16 11:22:25 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","sorting"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","8945","Confirmation Popup Validation Test","","Wed Apr 16 11:16:25 GMT 2025","passed","Wed Apr 16 11:16:34 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","confirm"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","6586","Required Message text Verification field test","","Wed Apr 16 11:17:35 GMT 2025","passed","Wed Apr 16 11:17:41 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","required"
"The test checks for the disabled attribute","6047","A test to check the field for ""Read-only""","","Wed Apr 16 11:17:20 GMT 2025","passed","Wed Apr 16 11:17:26 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","readonly"
"","5797","The test for getting the value from the field","","Wed Apr 16 11:28:22 GMT 2025","passed","Wed Apr 16 11:28:28 GMT 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9869","A test to get the field color value in Hex format","","Wed Apr 16 11:16:12 GMT 2025","passed","Wed Apr 16 11:16:22 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","color"
"Filtering is not available for InfoWidget.","5495","Filtering test","","Wed Apr 16 11:28:10 GMT 2025","passed","Wed Apr 16 11:28:16 GMT 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","filtration"
"DrillDown is not available for InfoWidget.","7614","The DrillDown test","","Wed Apr 16 11:25:38 GMT 2025","passed","Wed Apr 16 11:25:45 GMT 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","7068","The DrillDown test","","Wed Apr 16 11:24:16 GMT 2025","passed","Wed Apr 16 11:24:23 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","7896","Required Message validation test for multiple fields","","Wed Apr 16 11:21:51 GMT 2025","passed","Wed Apr 16 11:21:59 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","fieldLevelValidation"
"Filtering is not available for InfoWidget.","7970","Filtering test","","Wed Apr 16 11:27:19 GMT 2025","passed","Wed Apr 16 11:27:27 GMT 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","filtration"
"The InfoWidget doesn't have a Placeholder.","7988","Test for getting the Placeholder value","","Wed Apr 16 11:28:21 GMT 2025","passed","Wed Apr 16 11:28:29 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","placeholder"
"DrillDown is not available for InfoWidget.","9187","The DrillDown test","","Wed Apr 16 11:27:39 GMT 2025","passed","Wed Apr 16 11:27:49 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","drillDown"
"The InfoWidget doesn't have a Placeholder.","5992","Test for getting the Placeholder value","","Wed Apr 16 11:26:21 GMT 2025","passed","Wed Apr 16 11:26:27 GMT 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9785","Business Exception Validation Test","","Wed Apr 16 11:18:12 GMT 2025","passed","Wed Apr 16 11:18:22 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","businessException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6121","A test to get the field color value in Hex format","","Wed Apr 16 11:30:03 GMT 2025","passed","Wed Apr 16 11:30:09 GMT 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","color"
"","6892","Test to get the name of the downloaded file","","Wed Apr 16 11:27:24 GMT 2025","passed","Wed Apr 16 11:27:31 GMT 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
"Checking the url before the transition and after the transition/click on a special element","7340","The DrillDown test","","Wed Apr 16 11:21:30 GMT 2025","passed","Wed Apr 16 11:21:38 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","drillDown"
"DrillDown is not available for InfoWidget.","5906","The DrillDown test","","Wed Apr 16 11:26:33 GMT 2025","passed","Wed Apr 16 11:26:39 GMT 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","drillDown"
"Sorting is not available for InfoWidget.","7960","Sorting test","","Wed Apr 16 11:26:09 GMT 2025","passed","Wed Apr 16 11:26:17 GMT 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","sorting"
"InfoWidget does not have a Hex field color for this type.","8391","A test to get the field color value in Hex format","","Wed Apr 16 11:29:12 GMT 2025","passed","Wed Apr 16 11:29:21 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","color"
"The test sets the value in the field, and then checks the value in the field with what should be set","9061","A test for setting a value in a field","","Wed Apr 16 11:13:40 GMT 2025","passed","Wed Apr 16 11:13:49 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","edit"
"","8487","The test for getting the value from the field","","Wed Apr 16 11:25:43 GMT 2025","passed","Wed Apr 16 11:25:52 GMT 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","read"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","13526","Required Message validation test for multiple fields","","Wed Apr 16 11:20:08 GMT 2025","passed","Wed Apr 16 11:20:21 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","fieldLevelValidation"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","11065","Required Message text Verification field test","","Wed Apr 16 11:15:36 GMT 2025","passed","Wed Apr 16 11:15:47 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","required"
